OBJECTID;planid;name;datum;scanurl;kategorie;katart;klassifins;Bezeichnun;URL2;X_ETRS89;Y_ETRS89;kurzbe
87;DE_05911000_A198;Wittener Str. -;1991-03-13;http://geodatenportal.bochum.de/bogeo/web/61/Denkmalliste/Begruendung/A198.pdf;DSchG NRW;1000;3000;Friedhof;http://geodatenportal.bochum.de/bogeo/web/61/Denkmalliste/Foto/A198.jpg;377042;5704731;Grab L. Battefeld
88;DE_05911000_A199;Wittener Str. -;1991-03-13;http://geodatenportal.bochum.de/bogeo/web/61/Denkmalliste/Begruendung/A199.pdf;DSchG NRW;1000;3000;Friedhof;http://geodatenportal.bochum.de/bogeo/web/61/Denkmalliste/Foto/A199.jpg;377045;5704729;Grab --- geb. Lindner
89;DE_05911000_A200;Wittener Str. -;1991-03-13;http://geodatenportal.bochum.de/bogeo/web/61/Denkmalliste/Begruendung/A200.pdf;DSchG NRW;1000;3000;Friedhof;http://geodatenportal.bochum.de/bogeo/web/61/Denkmalliste/Foto/A200.jpg;377036;5704729;Grab F. Schuhmacher
90;DE_05911000_A201;Wittener Str. -;1991-03-13;http://geodatenportal.bochum.de/bogeo/web/61/Denkmalliste/Begruendung/A201.pdf;DSchG NRW;1000;3000;Friedhof;http://geodatenportal.bochum.de/bogeo/web/61/Denkmalliste/Foto/A201.jpg;377034;5704726;Grab Bager
91;DE_05911000_A202;Wittener Str. -;1991-03-13;http://geodatenportal.bochum.de/bogeo/web/61/Denkmalliste/Begruendung/A202.pdf;DSchG NRW;1000;3000;Friedhof;http://geodatenportal.bochum.de/bogeo/web/61/Denkmalliste/Foto/A202.jpg;377031;5704724;Grab S. Bolling
92;DE_05911000_A203;Wittener Str. -;1991-03-13;http://geodatenportal.bochum.de/bogeo/web/61/Denkmalliste/Begruendung/A203.pdf;DSchG NRW;1000;3000;Friedhof;http://geodatenportal.bochum.de/bogeo/web/61/Denkmalliste/Foto/A203.jpg;377029;5704721;Grab Bormann
93;DE_05911000_A204;Wittener Str. -;1991-03-13;http://geodatenportal.bochum.de/bogeo/web/61/Denkmalliste/Begruendung/A204.pdf;DSchG NRW;1000;3000;Friedhof;http://geodatenportal.bochum.de/bogeo/web/61/Denkmalliste/Foto/A204.jpg;377036;5704732;Grab Branstein
94;DE_05911000_A205;Wittener Str. -;1991-03-13;http://geodatenportal.bochum.de/bogeo/web/61/Denkmalliste/Begruendung/A205.pdf;DSchG NRW;1000;3000;Friedhof;http://geodatenportal.bochum.de/bogeo/web/61/Denkmalliste/Foto/A205.jpg;377033;5704729;Grab C. Zimmermann
95;DE_05911000_A206;Wittener Str. -;1991-03-13;http://geodatenportal.bochum.de/bogeo/web/61/Denkmalliste/Begruendung/A206.pdf;DSchG NRW;1000;3000;Friedhof;http://geodatenportal.bochum.de/bogeo/web/61/Denkmalliste/Foto/A206.jpg;377031;5704727;Grab H. Lethe
96;DE_05911000_A207;Wittener Str. -;1991-03-13;http://geodatenportal.bochum.de/bogeo/web/61/Denkmalliste/Begruendung/A207.pdf;DSchG NRW;1000;3000;Friedhof;http://geodatenportal.bochum.de/bogeo/web/61/Denkmalliste/Foto/A207.jpg;377028;5704724;Grab Velten
97;DE_05911000_A208;Wittener Str. -;1991-03-13;http://geodatenportal.bochum.de/bogeo/web/61/Denkmalliste/Begruendung/A208.pdf;DSchG NRW;1000;3000;Friedhof;http://geodatenportal.bochum.de/bogeo/web/61/Denkmalliste/Foto/A208.jpg;377033;5704733;Grab Mettegang
98;DE_05911000_A209;Wittener Str. -;1991-03-13;http://geodatenportal.bochum.de/bogeo/web/61/Denkmalliste/Begruendung/A209.pdf;DSchG NRW;1000;3000;Friedhof;http://geodatenportal.bochum.de/bogeo/web/61/Denkmalliste/Foto/A209.jpg;377030;5704730;Grab Weys
99;DE_05911000_A210;Wittener Str. -;1991-03-13;http://geodatenportal.bochum.de/bogeo/web/61/Denkmalliste/Begruendung/A210.pdf;DSchG NRW;1000;3000;Friedhof;http://geodatenportal.bochum.de/bogeo/web/61/Denkmalliste/Foto/A210.jpg;377028;5704727;Grab M. Bolling
100;DE_05911000_A222;Wittener Str. -;1991-07-23;http://geodatenportal.bochum.de/bogeo/web/61/Denkmalliste/Begruendung/A222.pdf;DSchG NRW;1000;3000;Friedhof;http://geodatenportal.bochum.de/bogeo/web/61/Denkmalliste/Foto/A222.jpg;377028;5704715;Grab Eisenkreuz
101;DE_05911000_A223;Wittener Str. -;1991-07-23;http://geodatenportal.bochum.de/bogeo/web/61/Denkmalliste/Begruendung/A223.pdf;DSchG NRW;1000;3000;Friedhof;http://geodatenportal.bochum.de/bogeo/web/61/Denkmalliste/Foto/A223.jpg;377027;5704719;Grab Mettegang
102;DE_05911000_A224;Wittener Str. -;1991-07-23;http://geodatenportal.bochum.de/bogeo/web/61/Denkmalliste/Begruendung/A224.pdf;DSchG NRW;1000;3000;Friedhof;http://geodatenportal.bochum.de/bogeo/web/61/Denkmalliste/Foto/A224.jpg;377026;5704721;Grab Gruethof
103;DE_05911000_A225;Wittener Str. -;1991-07-23;http://geodatenportal.bochum.de/bogeo/web/61/Denkmalliste/Begruendung/A225.pdf;DSchG NRW;1000;3000;Friedhof;http://geodatenportal.bochum.de/bogeo/web/61/Denkmalliste/Foto/A225.jpg;377026;5704724;Grab Mueller
104;DE_05911000_A226;Wittener Str. -;1991-07-23;http://geodatenportal.bochum.de/bogeo/web/61/Denkmalliste/Begruendung/A226.pdf;DSchG NRW;1000;3000;Friedhof;http://geodatenportal.bochum.de/bogeo/web/61/Denkmalliste/Foto/A226.jpg;377026;5704727;Grab Massenberg
105;DE_05911000_A167;Brockhauser Str.;1990-10-26;http://geodatenportal.bochum.de/bogeo/web/61/Denkmalliste/Begruendung/A167.pdf;DSchG NRW;1000;3000;Friedhof;http://geodatenportal.bochum.de/bogeo/web/61/Denkmalliste/Foto/A167.jpg;377276;5697616;Grab Huelshov
106;DE_05911000_A168;Brockhauser Str.;1990-10-26;http://geodatenportal.bochum.de/bogeo/web/61/Denkmalliste/Begruendung/A168.pdf;DSchG NRW;1000;3000;Friedhof;http://geodatenportal.bochum.de/bogeo/web/61/Denkmalliste/Foto/A168.jpg;377279;5697613;Grab Hoffstiepel
107;DE_05911000_A169;Brockhauser Str.;1990-10-26;http://geodatenportal.bochum.de/bogeo/web/61/Denkmalliste/Begruendung/A169.pdf;DSchG NRW;1000;3000;Friedhof;http://geodatenportal.bochum.de/bogeo/web/61/Denkmalliste/Foto/A169.jpg;377304;5697613;Grab Vogelsang
108;DE_05911000_A170;Brockhauser Str.;1990-10-26;http://geodatenportal.bochum.de/bogeo/web/61/Denkmalliste/Begruendung/A170.pdf;DSchG NRW;1000;3000;Friedhof;http://geodatenportal.bochum.de/bogeo/web/61/Denkmalliste/Foto/A170.jpg;377325;5697613;Grab Harth
109;DE_05911000_A211;Brockhauser Str.;1991-06-24;http://geodatenportal.bochum.de/bogeo/web/61/Denkmalliste/Begruendung/A211.pdf;DSchG NRW;1000;3000;Friedhof;http://geodatenportal.bochum.de/bogeo/web/61/Denkmalliste/Foto/A211.jpg;377269;5697631;Grab Schulte zur Oven
110;DE_05911000_A212;Brockhauser Str.;1991-06-24;http://geodatenportal.bochum.de/bogeo/web/61/Denkmalliste/Begruendung/A212.pdf;DSchG NRW;1000;3000;Friedhof;http://geodatenportal.bochum.de/bogeo/web/61/Denkmalliste/Foto/A212.jpg;377258;5697613;Grab Zahrbach
111;DE_05911000_A213;Brockhauser Str.;1991-06-24;http://geodatenportal.bochum.de/bogeo/web/61/Denkmalliste/Begruendung/A213.pdf;DSchG NRW;1000;3000;Friedhof;http://geodatenportal.bochum.de/bogeo/web/61/Denkmalliste/Foto/A213.jpg;377310;5697616;Grab Ostermann
112;DE_05911000_A214;Brockhauser Str.;1991-06-24;http://geodatenportal.bochum.de/bogeo/web/61/Denkmalliste/Begruendung/A214.pdf;DSchG NRW;1000;3000;Friedhof;http://geodatenportal.bochum.de/bogeo/web/61/Denkmalliste/Foto/A214.jpg;377255;5697617;Grab Wahl
113;DE_05911000_A215;Brockhauser Str.;1991-06-24;http://geodatenportal.bochum.de/bogeo/web/61/Denkmalliste/Begruendung/A215.pdf;DSchG NRW;1000;3000;Friedhof;http://geodatenportal.bochum.de/bogeo/web/61/Denkmalliste/Foto/A215.jpg;377273;5697613;Grab Umberg
114;DE_05911000_A654;Wittener Str. -;2011-10-04;http://geodatenportal.bochum.de/bogeo/web/61/Denkmalliste/Begruendung/A654.pdf;DSchG NRW;1000;3000;Friedhof;http://geodatenportal.bochum.de/bogeo/web/61/Denkmalliste/Foto/A654.jpg;377195;5704641;Grabstaette Louis und Helene Baare
115;DE_05911000_A655;Wittener Str. -;2011-10-04;http://geodatenportal.bochum.de/bogeo/web/61/Denkmalliste/Begruendung/A655.pdf;DSchG NRW;1000;3000;Friedhof;http://geodatenportal.bochum.de/bogeo/web/61/Denkmalliste/Foto/A655.jpg;377150;5704673;Grabstaette Moritz Baltz
116;DE_05911000_A656;Wittener Str. -;2011-10-13;http://geodatenportal.bochum.de/bogeo/web/61/Denkmalliste/Begruendung/A656.pdf;DSchG NRW;1000;3000;Friedhof;http://geodatenportal.bochum.de/bogeo/web/61/Denkmalliste/Foto/A656.jpg;377121;5704639;Grabstaette Familie Cramer
117;DE_05911000_A657;Wittener Str. -;2011-10-13;http://geodatenportal.bochum.de/bogeo/web/61/Denkmalliste/Begruendung/A657.pdf;DSchG NRW;1000;3000;Friedhof;http://geodatenportal.bochum.de/bogeo/web/61/Denkmalliste/Foto/A657.jpg;377121;5704735;Grabstaette Familie Eickhoff
118;DE_05911000_A658;Wittener Str. -;2011-10-13;http://geodatenportal.bochum.de/bogeo/web/61/Denkmalliste/Begruendung/A658.pdf;DSchG NRW;1000;3000;Friedhof;http://geodatenportal.bochum.de/bogeo/web/61/Denkmalliste/Foto/A658.jpg;377185;5704687;Grabmal Maximilian Greve
119;DE_05911000_A659;Wittener Str. -;2011-10-13;http://geodatenportal.bochum.de/bogeo/web/61/Denkmalliste/Begruendung/A659.pdf;DSchG NRW;1000;3000;Friedhof;http://geodatenportal.bochum.de/bogeo/web/61/Denkmalliste/Foto/A659.jpg;377082;5704562;Grabstaette Heinrich Grimberg
120;DE_05911000_A660;Wittener Str. -;2011-10-13;http://geodatenportal.bochum.de/bogeo/web/61/Denkmalliste/Begruendung/A660.pdf;DSchG NRW;1000;3000;Friedhof;http://geodatenportal.bochum.de/bogeo/web/61/Denkmalliste/Foto/A660.jpg;377198;5704691;Hochkreuz
121;DE_05911000_A661;Wittener Str. -;2011-10-13;http://geodatenportal.bochum.de/bogeo/web/61/Denkmalliste/Begruendung/A661.pdf;DSchG NRW;1000;3000;Friedhof;http://geodatenportal.bochum.de/bogeo/web/61/Denkmalliste/Foto/A661.jpg;377101;5704708;Grabstaette Dr. med. Theodor Heinrich Klostermann
122;DE_05911000_A662;Wittener Str. -;2011-10-13;http://geodatenportal.bochum.de/bogeo/web/61/Denkmalliste/Begruendung/A662.pdf;DSchG NRW;1000;3000;Friedhof;http://geodatenportal.bochum.de/bogeo/web/61/Denkmalliste/Foto/A662.jpg;377070;5704582;Grabmal der Familie Marckhoff
123;DE_05911000_A663;Wittener Str. -;2011-10-13;http://geodatenportal.bochum.de/bogeo/web/61/Denkmalliste/Begruendung/A663.pdf;DSchG NRW;1000;3000;Friedhof;http://geodatenportal.bochum.de/bogeo/web/61/Denkmalliste/Foto/A663.jpg;377095;5704528;Grabstaaaette der Familie Seippel
124;DE_05911000_A664;Wittener Str. -;2012-12-19;http://geodatenportal.bochum.de/bogeo/web/61/Denkmalliste/Begruendung/A664.pdf;DSchG NRW;1000;3000;Friedhof;http://geodatenportal.bochum.de/bogeo/web/61/Denkmalliste/Foto/A664.jpg;377212;5704649;Grabstaette der Familie Leye
125;DE_05911000_A666;Harpener Str.;2013-12-05;http://geodatenportal.bochum.de/bogeo/web/61/Denkmalliste/Begruendung/A666.pdf;DSchG NRW;1000;3000;Friedhof;http://geodatenportal.bochum.de/bogeo/web/61/Denkmalliste/Foto/A666.jpg;377548;5705108;Hochkreuz, Blumenfriedhof
126;DE_05911000_A667;Harpener Str.;2013-12-05;http://geodatenportal.bochum.de/bogeo/web/61/Denkmalliste/Begruendung/A667.pdf;DSchG NRW;1000;3000;Friedhof;http://geodatenportal.bochum.de/bogeo/web/61/Denkmalliste/Foto/A667.jpg;377524;5705086;Grabanlage Carl Bollmann, Blumenfriedhof
127;DE_05911000_A668;Harpener Str.;2013-12-05;http://geodatenportal.bochum.de/bogeo/web/61/Denkmalliste/Begruendung/A668.pdf;DSchG NRW;1000;3000;Friedhof;http://geodatenportal.bochum.de/bogeo/web/61/Denkmalliste/Foto/A668.jpg;377495;5705064;Grabanlage Karl Lange, Blumenfriedhof
128;DE_05911000_A669;Harpener Str.;2013-12-05;http://geodatenportal.bochum.de/bogeo/web/61/Denkmalliste/Begruendung/A669.pdf;DSchG NRW;1000;3000;Friedhof;http://geodatenportal.bochum.de/bogeo/web/61/Denkmalliste/Foto/A669.jpg;377575;5705084;Grabanlage Karl Hahn, Blumenfriedhof
129;DE_05911000_A670;Harpener Str.;2013-12-05 ;http://geodatenportal.bochum.de/bogeo/web/61/Denkmalliste/Begruendung/A670.pdf;DSchG NRW;1000;3000;Friedhof;http://geodatenportal.bochum.de/bogeo/web/61/Denkmalliste/Foto/A670.jpg;377649;5705108;Grabanlage Carl Loebker, Blumenfriedhof
130;DE_05911000_A671;Harpener Str.;2013-12-05;http://geodatenportal.bochum.de/bogeo/web/61/Denkmalliste/Begruendung/A671.pdf;DSchG NRW;1000;3000;Friedhof;http://geodatenportal.bochum.de/bogeo/web/61/Denkmalliste/Foto/A671.jpg;377657;5705083;Grabanlage Fritz Graff, Blumenfriedhof
131;DE_05911000_A672;Harpener Str.;2013-12-05;http://geodatenportal.bochum.de/bogeo/web/61/Denkmalliste/Begruendung/A672.pdf;DSchG NRW;1000;3000;Friedhof;http://geodatenportal.bochum.de/bogeo/web/61/Denkmalliste/Foto/A672.jpg;377632;5705059;Grabanlage Karl Gerstein, Blumenfriedhof
132;DE_05911000_A673;Harpener Str.;2013-12-05;http://geodatenportal.bochum.de/bogeo/web/61/Denkmalliste/Begruendung/A673.pdf;DSchG NRW;1000;3000;Friedhof;http://geodatenportal.bochum.de/bogeo/web/61/Denkmalliste/Foto/A673.jpg;377603;5705038;Grabanlage Oskar Niederstein, Blumenfriedhof
133;DE_05911000_A674;Harpener Str.;2013-12-05;http://geodatenportal.bochum.de/bogeo/web/61/Denkmalliste/Begruendung/A674.pdf;DSchG NRW;1000;3000;Friedhof;http://geodatenportal.bochum.de/bogeo/web/61/Denkmalliste/Foto/A674.jpg;377583;5705219;Grabanlage Sigismund Diekamp, Blumenfriedhof
134;DE_05911000_A675;Harpener Str.;2013-12-05 ;http://geodatenportal.bochum.de/bogeo/web/61/Denkmalliste/Begruendung/A675.pdf;DSchG NRW;1000;3000;Friedhof;http://geodatenportal.bochum.de/bogeo/web/61/Denkmalliste/Foto/A675.jpg;377617;5705245;Grabanlage Wilhelm Schuepper, Blumenfriedhof
135;DE_05911000_A676;Harpener Str.;2013-12-05;http://geodatenportal.bochum.de/bogeo/web/61/Denkmalliste/Begruendung/A676.pdf;DSchG NRW;1000;3000;Friedhof;http://geodatenportal.bochum.de/bogeo/web/61/Denkmalliste/Foto/A676.jpg;377652;5705275;Grabanlage Eleonore Luetz, Blumenfriedhof
136;DE_05911000_A677;Harpener Str.;2013-12-05;http://geodatenportal.bochum.de/bogeo/web/61/Denkmalliste/Begruendung/A677.pdf;DSchG NRW;1000;3000;Friedhof;http://geodatenportal.bochum.de/bogeo/web/61/Denkmalliste/Foto/A677.jpg;377675;5705272;Grabanlage Eheleute Leopald Oexle, Freidrich Rehkopp, Blumenfriedhof
137;DE_05911000_A678;Harpener Str.;2013-12-05;http://geodatenportal.bochum.de/bogeo/web/61/Denkmalliste/Begruendung/A678.pdf;DSchG NRW;1000;3000;Friedhof;http://geodatenportal.bochum.de/bogeo/web/61/Denkmalliste/Foto/A678.jpg;377660;5705235;Namenlose Figur, Blumenfriedhof
138;DE_05911000_A679;Harpener Str.;2013-12-05;http://geodatenportal.bochum.de/bogeo/web/61/Denkmalliste/Begruendung/A679.pdf;DSchG NRW;1000;3000;Friedhof;http://geodatenportal.bochum.de/bogeo/web/61/Denkmalliste/Foto/A679.jpg;377713;5705299;Grabanlage Familie Koepe, Blumenfriedhof
139;DE_05911000_A680;Harpener Str.;2013-12-05;http://geodatenportal.bochum.de/bogeo/web/61/Denkmalliste/Begruendung/A680.pdf;DSchG NRW;1000;3000;Friedhof;http://geodatenportal.bochum.de/bogeo/web/61/Denkmalliste/Foto/A680.jpg;377768;5705318;Grabanlage Familie Heinrich Westhelle, Blumenfriedhof
140;DE_05911000_A681;Harpener Str.;2013-12-05;http://geodatenportal.bochum.de/bogeo/web/61/Denkmalliste/Begruendung/A681.pdf;DSchG NRW;1000;3000;Friedhof;http://geodatenportal.bochum.de/bogeo/web/61/Denkmalliste/Foto/A681.jpg;377810;5705349;Grabanlage Familie Heinrich Dilla
141;DE_05911000_A682;Harpener Str.;2013-12-05;http://geodatenportal.bochum.de/bogeo/web/61/Denkmalliste/Begruendung/A682.pdf;DSchG NRW;1000;3000;Friedhof;http://geodatenportal.bochum.de/bogeo/web/61/Denkmalliste/Foto/A682.jpg;377871;5705086;Engelsskulptur, Blumenfriedhof
142;DE_05911000_A683;Harpener Str.;2013-12-05;http://geodatenportal.bochum.de/bogeo/web/61/Denkmalliste/Begruendung/A683.pdf;DSchG NRW;1000;3000;Friedhof;http://geodatenportal.bochum.de/bogeo/web/61/Denkmalliste/Foto/A683.jpg;377819;5705313;Grabanlage Henne / Otto / Ross, Blumenfriedhof
143;DE_05911000_A684;Harpener Str.;2013-12-05;http://geodatenportal.bochum.de/bogeo/web/61/Denkmalliste/Begruendung/A684.pdf;DSchG NRW;1000;3000;Friedhof;http://geodatenportal.bochum.de/bogeo/web/61/Denkmalliste/Foto/A684.jpg;377768;5705286;Grabanlage Familie Theodor Ammelung, Blumenfriedhof
144;DE_05911000_A685;Harpener Str.;2013-12-05;http://geodatenportal.bochum.de/bogeo/web/61/Denkmalliste/Begruendung/A685.pdf;DSchG NRW;1000;3000;Friedhof;http://geodatenportal.bochum.de/bogeo/web/61/Denkmalliste/Foto/A685.jpg;377738;5705018;Grabstelle Familie Fritz Mettegang, Blumenfriedhof
145;DE_05911000_A687;Harpener Str.;2013-12-05;http://geodatenportal.bochum.de/bogeo/web/61/Denkmalliste/Begruendung/A687.pdf;DSchG NRW;1000;3000;Friedhof;http://geodatenportal.bochum.de/bogeo/web/61/Denkmalliste/Foto/A687.jpg;377692;5705002;Grabstelle Lina Schlegel, Hermann Schlegel, Blumenfriedhof
146;DE_05911000_A688;Harpener Str.;2013-12-05;http://geodatenportal.bochum.de/bogeo/web/61/Denkmalliste/Begruendung/A688.pdf;DSchG NRW;1000;3000;Friedhof;http://geodatenportal.bochum.de/bogeo/web/61/Denkmalliste/Foto/A688.jpg;377703;5705049;Grabstelle Familie Wilhelm Schlegel, Blumenfriedhof
147;DE_05911000_A689;Harpener Str.;2013-12-05;http://geodatenportal.bochum.de/bogeo/web/61/Denkmalliste/Begruendung/A689.pdf;DSchG NRW;1000;3000;Friedhof;http://geodatenportal.bochum.de/bogeo/web/61/Denkmalliste/Foto/A689.jpg;377687;5705129;Engelsskulptur, Blumenfriedhof
148;DE_05911000_A690;Harpener Str.;2013-12-05;http://geodatenportal.bochum.de/bogeo/web/61/Denkmalliste/Begruendung/A690.pdf;DSchG NRW;1000;3000;Friedhof;http://geodatenportal.bochum.de/bogeo/web/61/Denkmalliste/Foto/A690.jpg;377727;5705157;Grabstelle Mauch, Blumenfriedhof
149;DE_05911000_A691;Harpener Str.;2013-12-05;http://geodatenportal.bochum.de/bogeo/web/61/Denkmalliste/Begruendung/A691.pdf;DSchG NRW;1000;3000;Friedhof;http://geodatenportal.bochum.de/bogeo/web/61/Denkmalliste/Foto/A691.jpg;377721;5705243;Grabstelle Familie Zornig, Blumenfriedhof
150;DE_05911000_A692;Harpener Str.;2013-12-05;http://geodatenportal.bochum.de/bogeo/web/61/Denkmalliste/Begruendung/A692.pdf;DSchG NRW;1000;3000;Friedhof;http://geodatenportal.bochum.de/bogeo/web/61/Denkmalliste/Foto/A692.jpg;377614;5705189;Grabstelle H. Koehler, Blumenfriedhof
151;DE_05911000_A104;Akademiestr. 25;1989-10-19;http://geodatenportal.bochum.de/bogeo/web/61/Denkmalliste/Begruendung/A104.pdf;DSchG NRW;1000;3000;Wohnhaus / Geschäftshaus;http://geodatenportal.bochum.de/bogeo/web/61/Denkmalliste/Foto/A104.jpg;377122;5704510;Wohnhaus / Geschäftshaus
152;DE_05911000_A105;Akademiestr. 27;1989-10-19;http://geodatenportal.bochum.de/bogeo/web/61/Denkmalliste/Begruendung/A105.pdf;DSchG NRW;1000;3000;Wohnhaus / Geschäftshaus;http://geodatenportal.bochum.de/bogeo/web/61/Denkmalliste/Foto/A105.jpg;377133;5704516;Wohnhaus / Geschäftshaus
153;DE_05911000_A400;Akademiestr. 29;1996-10-08;http://geodatenportal.bochum.de/bogeo/web/61/Denkmalliste/Begruendung/A400.pdf;DSchG NRW;1000;3000;Wohnhaus / Geschäftshaus;http://geodatenportal.bochum.de/bogeo/web/61/Denkmalliste/Foto/A400.jpg;377145;5704521;Wohnhaus / Geschäftshaus
154;DE_05911000_A401;Akademiestr. 31;1997-01-16;http://geodatenportal.bochum.de/bogeo/web/61/Denkmalliste/Begruendung/A401.pdf;DSchG NRW;1000;3000;Wohnhaus / Geschäftshaus;http://geodatenportal.bochum.de/bogeo/web/61/Denkmalliste/Foto/A401.jpg;377154;5704526;Wohnhaus / Geschäftshaus
155;DE_05911000_A402;Akademiestr. 33;1996-10-08;http://geodatenportal.bochum.de/bogeo/web/61/Denkmalliste/Begruendung/A402.pdf;DSchG NRW;1000;3000;Wohnhaus / Geschäftshaus;http://geodatenportal.bochum.de/bogeo/web/61/Denkmalliste/Foto/A402.jpg;377164;5704532;Wohnhaus / Geschäftshaus
156;DE_05911000_A399;Akademiestr. 35;1996-09-30;http://geodatenportal.bochum.de/bogeo/web/61/Denkmalliste/Begruendung/A399.pdf;DSchG NRW;1000;3000;Wohnhaus / Geschäftshaus;http://geodatenportal.bochum.de/bogeo/web/61/Denkmalliste/Foto/A399.jpg;377173;5704534;Wohnhaus / Geschäftshaus
157;DE_05911000_A059;Alfredstr. 1;1989-07-19;http://geodatenportal.bochum.de/bogeo/web/61/Denkmalliste/Begruendung/A059.pdf;DSchG NRW;1000;3000;Wohnhaus / Geschäftshaus;http://geodatenportal.bochum.de/bogeo/web/61/Denkmalliste/Foto/A059_A1.jpg;371366;5706588;Wohnhaus / Geschäftshaus
158;DE_05911000_A059;Alfredstr. 2;1989-07-19;http://geodatenportal.bochum.de/bogeo/web/61/Denkmalliste/Begruendung/A059.pdf;DSchG NRW;1000;3000;Wohnhaus / Geschäftshaus;http://geodatenportal.bochum.de/bogeo/web/61/Denkmalliste/Foto/A059_A2.jpg;371362;5706593;Wohnhaus / Geschäftshaus
159;DE_05911000_A059;Alfredstr. 3;1989-07-19;http://geodatenportal.bochum.de/bogeo/web/61/Denkmalliste/Begruendung/A059.pdf;DSchG NRW;1000;3000;Wohnhaus / Geschäftshaus;http://geodatenportal.bochum.de/bogeo/web/61/Denkmalliste/Foto/A059_A3.jpg;371344;5706618;Wohnhaus / Geschäftshaus
160;DE_05911000_A059;Alfredstr. 4;1989-07-19;http://geodatenportal.bochum.de/bogeo/web/61/Denkmalliste/Begruendung/A059.pdf;DSchG NRW;1000;3000;Wohnhaus / Geschäftshaus;http://geodatenportal.bochum.de/bogeo/web/61/Denkmalliste/Foto/A059_A4.jpg;371338;5706624;Wohnhaus / Geschäftshaus
161;DE_05911000_A059;Alfredstr. 6;1989-07-19;http://geodatenportal.bochum.de/bogeo/web/61/Denkmalliste/Begruendung/A059.pdf;DSchG NRW;1000;3000;Wohnhaus / Geschäftshaus;http://geodatenportal.bochum.de/bogeo/web/61/Denkmalliste/Foto/A059_A6.jpg;371319;5706650;Wohnhaus / Geschäftshaus
162;DE_05911000_A059;Alfredstr. 7;1989-07-19;http://geodatenportal.bochum.de/bogeo/web/61/Denkmalliste/Begruendung/A059.pdf;DSchG NRW;1000;3000;Wohnhaus / Geschäftshaus;http://geodatenportal.bochum.de/bogeo/web/61/Denkmalliste/Foto/A059_A7.jpg;371304;5706666;Wohnhaus / Geschäftshaus
163;DE_05911000_A059;Alfredstr. 8;1989-07-19;http://geodatenportal.bochum.de/bogeo/web/61/Denkmalliste/Begruendung/A059.pdf;DSchG NRW;1000;3000;Wohnhaus / Geschäftshaus;http://geodatenportal.bochum.de/bogeo/web/61/Denkmalliste/Foto/A059_A8.jpg;371300;5706673;Wohnhaus / Geschäftshaus
164;DE_05911000_A059;Alfredstr. 9;1989-07-19;http://geodatenportal.bochum.de/bogeo/web/61/Denkmalliste/Begruendung/A059.pdf;DSchG NRW;1000;3000;Wohnhaus / Geschäftshaus;http://geodatenportal.bochum.de/bogeo/web/61/Denkmalliste/Foto/A059_A9.jpg;371286;5706690;Wohnhaus / Geschäftshaus
165;DE_05911000_A059;Alfredstr. 10;1989-07-19;http://geodatenportal.bochum.de/bogeo/web/61/Denkmalliste/Begruendung/A059.pdf;DSchG NRW;1000;3000;Wohnhaus / Geschäftshaus;http://geodatenportal.bochum.de/bogeo/web/61/Denkmalliste/Foto/A059_A10.jpg;371280;5706697;Wohnhaus / Geschäftshaus
